Fecha,ARIMA,LSTM,Bayesiana,Ensemble
2025-07-05 04:40:14.332000700+00:00,114.27089741680349,55.95365,116.76140524760832,95.66198469754482
2025-07-06 04:40:14.332000700+00:00,114.27089741680349,55.572296,116.762756677142,95.53531674550788
2025-07-07 04:40:14.332000700+00:00,114.27089741680349,56.38626,116.76410810667565,95.80708883660243
2025-07-08 04:40:14.332000700+00:00,114.27089741680349,57.8537,116.7654595362093,96.2966852278272
2025-07-09 04:40:14.332000700+00:00,114.27089741680349,59.73081,116.76681096574298,96.92283888020104
2025-07-10 04:40:14.332000700+00:00,114.27089741680349,61.918045,116.76816239527663,97.65236828534182
2025-07-11 04:40:14.332000700+00:00,114.27089741680349,64.63171,116.7695138248103,98.55737249313559
2025-07-12 04:40:14.332000700+00:00,114.27089741680349,67.70056,116.77086525434396,99.58077473152832
2025-07-13 04:40:14.332000700+00:00,114.27089741680349,70.773094,116.77221668387762,100.60540275930907
2025-07-14 04:40:14.332000700+00:00,114.27089741680349,73.863686,116.77356811341129,101.63605037937498
2025-07-15 04:40:14.332000700+00:00,114.27089741680349,76.92144,116.77491954294494,102.65575236142006
2025-07-16 04:40:14.332000700+00:00,114.27089741680349,79.96493,116.77627097247861,103.67069868754065
2025-07-17 04:40:14.332000700+00:00,114.27089741680349,82.956894,116.77762240201227,104.6684712465714
2025-07-18 04:40:14.332000700+00:00,114.27089741680349,85.9018,116.77897383154593,105.6505577704459
2025-07-19 04:40:14.332000700+00:00,114.27089741680349,88.81664,116.7803252610796,106.62262181303787
2025-07-20 04:40:14.332000700+00:00,114.27089741680349,91.582924,116.78167669061325,107.54516599885898
2025-07-21 04:40:14.332000700+00:00,114.27089741680349,93.94326,116.78302812014691,108.33239524327384
2025-07-22 04:40:14.332000700+00:00,114.27089741680349,95.30965,116.78437954968058,108.78830785764313
2025-07-23 04:40:14.332000700+00:00,114.27089741680349,95.11629,116.78573097921424,108.72430520915435
2025-07-24 04:40:14.332000700+00:00,114.27089741680349,92.96021,116.78708240874789,108.0060641776903
2025-07-25 04:40:14.332000700+00:00,114.27089741680349,88.68338,116.78843383828156,106.58090379401273
2025-07-26 04:40:14.332000700+00:00,114.27089741680349,82.65593,116.78978526781522,104.57220408334946
2025-07-27 04:40:14.332000700+00:00,114.27089741680349,75.51208,116.79113669734889,102.19137048189846
2025-07-28 04:40:14.332000700+00:00,114.27089741680349,68.44538,116.79248812688255,99.83625556941229
2025-07-29 04:40:14.332000700+00:00,114.27089741680349,62.79193,116.7938395564162,97.95222270852116
2025-07-30 04:40:14.332000700+00:00,114.27089741680349,58.801304,116.79519098594987,96.6224640887596
2025-07-31 04:40:14.332000700+00:00,114.27089741680349,56.42758,116.79654241548353,95.83167387313215
2025-08-01 04:40:14.332000700+00:00,114.27089741680349,55.535496,116.7978938450172,95.53476233995912
2025-08-02 04:40:14.332000700+00:00,114.27089741680349,55.997383,116.79924527455086,95.68917526967671
2025-08-03 04:40:14.332000700+00:00,114.27089741680349,57.298046,116.80059670408451,96.12318007764952
2025-08-04 04:40:14.332000700+00:00,114.27089741680349,59.077007,116.80194813361818,96.71661761470762
