Timestamp,Value,RollingMean
2025-05-29 23:43:11.721008300+00:00,116.030663,111.2674742
2025-05-30 01:57:16.199005100+00:00,114.430016,111.74374
2025-05-30 05:03:16.038009600+00:00,112.466957,112.2445571
2025-05-30 05:13:16.672012300+00:00,113.981667,113.0051864
2025-05-30 10:24:42.405014+00:00,112.926392,113.4656151
2025-05-30 10:57:38.515014600+00:00,114.651726,113.97436769999999
2025-05-30 11:07:39.165008500+00:00,116.641792,114.49309099999998
2025-05-30 11:19:33.932006800+00:00,114.927925,114.631331
2025-05-30 11:20:54.009002600+00:00,112.237045,114.28900389999998
2025-05-30 11:24:34.243011400+00:00,113.96862,114.22628030000001
2025-05-30 11:24:44.259002600+00:00,116.5443,114.27764400000001
2025-05-30 13:36:10.550003+00:00,114.111633,114.2458057
2025-05-30 13:56:11.819000200+00:00,115.569344,114.55604439999999
2025-05-30 16:33:45.928009+00:00,117.006462,114.8585239
2025-05-30 21:58:32.606002800+00:00,115.904457,115.1563304
2025-05-30 22:38:35.134002600+00:00,114.804,115.1715578
2025-05-30 23:27:14.288009600+00:00,116.424934,115.149872
2025-05-30 23:47:15.582000700+00:00,117.6755,115.4246295
2025-05-31 01:07:50.745010300+00:00,116.623337,115.8632587
2025-05-31 08:26:14.751007+00:00,117.8729,116.2536867
2025-05-31 11:26:42.372009200+00:00,116.7746,116.2767167
2025-05-31 11:46:43.645004200+00:00,115.717308,116.4372842
2025-05-31 12:06:56.972000100+00:00,116.87574,116.56792379999999
2025-05-31 17:38:46.192001300+00:00,115.794724,116.44675
2025-05-31 18:07:18.023010200+00:00,117.7928,116.6355843
2025-05-31 21:40:25.652999800+00:00,115.636726,116.71885689999999
2025-05-31 21:50:26.290008500+00:00,114.33284,116.5096475
2025-05-31 21:52:20.414001400+00:00,116.415512,116.38364870000001
2025-05-31 22:02:21.059005700+00:00,117.533875,116.4747025
2025-06-01 03:02:58.365005400+00:00,116.47303,116.33471549999999
2025-06-01 05:00:13.892013500+00:00,117.813423,116.4385978
2025-06-01 05:10:14.538009600+00:00,119.090118,116.77587879999999
2025-06-01 09:20:50.567001300+00:00,117.952652,116.88357
2025-06-01 13:22:00.066009500+00:00,116.78,116.9820976
2025-06-01 13:59:12.441009500+00:00,114.450249,116.6478425
2025-06-01 14:39:15.017013500+00:00,115.783211,116.662491
2025-06-01 17:19:45.333999600+00:00,114.680153,116.69722229999999
2025-06-01 17:32:48.143005300+00:00,116.903519,116.746023
2025-06-01 17:42:48.792007400+00:00,118.970695,116.889705
2025-06-01 23:19:28.339004500+00:00,117.861809,117.02858289999999
2025-06-01 23:59:30.904006900+00:00,116.755852,116.92282579999998
2025-06-02 01:41:17.430007900+00:00,118.818619,116.89567590000001
2025-06-02 01:51:18.045013400+00:00,119.931007,117.09351139999998
2025-06-02 05:12:32.876007+00:00,118.267479,117.2422593
2025-06-02 05:22:33.498001+00:00,116.998322,117.4970666
2025-06-02 05:52:35.418014500+00:00,118.230377,117.74178320000001
2025-06-02 10:53:58.772003100+00:00,119.694122,118.24318009999999
2025-06-02 11:14:24.059005700+00:00,116.92041,118.2448692
2025-06-02 11:40:09.668014500+00:00,118.952988,118.2430985
2025-06-02 11:48:20.208007800+00:00,117.278954,118.184813
2025-06-02 11:48:30.208007800+00:00,115.373032,118.046531
2025-06-02 11:48:48.229003900+00:00,113.044235,117.4690926
2025-06-02 12:03:11.152008+00:00,115.371017,117.0130936
2025-06-02 12:03:17.155014+00:00,117.728447,116.95919039999998
2025-06-02 12:12:19.734008700+00:00,120.057327,117.26509089999999
2025-06-02 14:30:44.562011700+00:00,118.090286,117.2510818
2025-06-02 14:40:45.204010+00:00,116.758781,116.9575477
2025-06-02 15:09:55.082000700+00:00,118.583672,117.1238739
2025-06-02 16:56:15.919006300+00:00,117.2976,116.9583351
2025-06-02 17:56:19.777008+00:00,118.560089,117.0864486
2025-06-02 19:19:49.061004600+00:00,116.602631,117.2094085
2025-06-02 20:48:22.687011700+00:00,118.279991,117.7329841
2025-06-02 20:48:30.695007300+00:00,120.3552,118.23140240000001
2025-06-02 20:51:22.886001500+00:00,122.44278,118.70283570000001
2025-06-02 21:21:22.795013400+00:00,123.955925,119.09269550000002
